t_launch,launchFlag,yaw,pitch,roll,altitude,accel_x,accel_y,accel_z,TVCPitch,TVCYaw
11.778000,1,-89.642822,0.804542,0.005015,114.944199,-0.060000,0.020000,-0.300000,7.500000,7.500000
11.827000,1,-89.642822,0.804542,0.005015,114.859650,-0.060000,0.010000,-0.260000,7.500000,7.500000
11.876000,1,-89.642822,0.804542,0.005015,114.354973,-0.060000,0.030000,-0.300000,7.500000,7.500000
11.923000,1,-89.642822,0.804542,0.005015,114.439522,-0.060000,0.020000,-0.280000,7.500000,7.500000
11.971000,1,-89.642822,0.804542,0.005015,114.859650,-0.070000,0.030000,-0.270000,7.500000,7.500000
12.020000,1,-89.642822,0.804542,0.005015,114.270416,-0.080000,0.010000,-0.260000,7.500000,7.500000
12.069000,1,-89.642822,0.804542,0.005015,114.690544,-0.060000,0.010000,-0.280000,7.500000,7.500000
12.119000,1,-89.642822,0.804542,0.005015,114.439522,-0.070000,0.020000,-0.280000,7.500000,7.500000
12.168000,1,-89.642822,0.804542,0.005015,114.944199,-0.050000,0.020000,-0.310000,7.500000,7.500000
12.216000,1,-89.642822,0.804542,0.005015,115.113304,-0.060000,0.030000,-0.260000,7.500000,7.500000
12.263000,1,-89.642822,0.804542,0.005015,114.859650,-0.060000,0.010000,-0.290000,7.500000,7.500000
12.311000,1,-89.642822,0.804542,0.005015,115.448875,-0.050000,0.000000,-0.270000,7.500000,7.500000
12.359000,1,-89.642822,0.804542,0.005015,115.197861,-0.070000,0.030000,-0.270000,7.500000,7.500000
12.406000,1,-89.642822,0.804542,0.005015,115.113304,-0.070000,0.020000,-0.280000,7.500000,7.500000
12.453000,1,-89.642822,0.804542,0.005015,115.533424,-0.060000,0.010000,-0.270000,7.500000,7.500000
12.502000,1,-89.642822,0.804542,0.005015,115.197861,-0.070000,0.020000,-0.300000,7.500000,7.500000
12.551000,1,-89.642822,0.804542,0.005015,115.028755,-0.060000,0.020000,-0.270000,7.500000,7.500000
12.600000,1,-89.642822,0.804542,0.005015,115.028755,-0.070000,0.030000,-0.260000,7.500000,7.500000
12.650000,1,-89.642822,0.804542,0.005015,114.524078,-0.070000,0.020000,-0.300000,7.500000,7.500000
12.699000,1,-89.642822,0.804542,0.005015,115.364319,-0.080000,0.020000,-0.270000,7.500000,7.500000
12.747000,1,-89.642822,0.804542,0.005015,115.197861,-0.060000,0.010000,-0.290000,7.500000,7.500000
12.794000,1,-89.642822,0.804542,0.005015,115.197861,-0.070000,0.010000,-0.290000,7.500000,7.500000
12.842000,1,-89.642822,0.804542,0.005015,114.690544,-0.060000,0.010000,-0.280000,7.500000,7.500000
12.892000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.020000,-0.290000,7.500000,7.500000
12.941000,1,-89.642822,0.804542,0.005015,115.448875,-0.060000,0.030000,-0.310000,7.500000,7.500000
12.990000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.020000,-0.280000,7.500000,7.500000
13.040000,1,-89.642822,0.804542,0.005015,115.364319,-0.050000,0.020000,-0.320000,7.500000,7.500000
13.087000,1,-89.642822,0.804542,0.005015,115.533424,-0.060000,0.010000,-0.310000,7.500000,7.500000
13.134000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.020000,-0.290000,7.500000,7.500000
13.183000,1,-89.642822,0.804542,0.005015,115.028755,-0.080000,0.010000,-0.310000,7.500000,7.500000
13.232000,1,-89.642822,0.804542,0.005015,115.028755,-0.060000,0.000000,-0.270000,7.500000,7.500000
13.282000,1,-89.642822,0.804542,0.005015,115.113304,-0.060000,0.030000,-0.270000,7.500000,7.500000
13.331000,1,-89.642822,0.804542,0.005015,115.448875,-0.070000,0.020000,-0.270000,7.500000,7.500000
13.380000,1,-89.642822,0.804542,0.005015,115.197861,-0.060000,0.030000,-0.280000,7.500000,7.500000
13.427000,1,-89.642822,0.804542,0.005015,115.197861,-0.070000,0.030000,-0.280000,7.500000,7.500000
13.475000,1,-89.642822,0.804542,0.005015,115.953545,-0.040000,0.030000,-0.280000,7.500000,7.500000
13.523000,1,-89.642822,0.804542,0.005015,115.787086,-0.070000,0.000000,-0.290000,7.500000,7.500000
13.573000,1,-89.642822,0.804542,0.005015,114.944199,-0.060000,0.000000,-0.280000,7.500000,7.500000
13.622000,1,-89.642822,0.804542,0.005015,115.197861,-0.070000,0.010000,-0.300000,7.500000,7.500000
13.672000,1,-89.642822,0.804542,0.005015,115.787086,-0.060000,0.000000,-0.280000,7.500000,7.500000
13.720000,1,-89.642822,0.804542,0.005015,115.028755,-0.070000,0.010000,-0.300000,7.500000,7.500000
13.768000,1,-89.642822,0.804542,0.005015,115.028755,-0.060000,0.010000,-0.260000,7.500000,7.500000
13.815000,1,-89.642822,0.804542,0.005015,115.448875,-0.050000,0.000000,-0.280000,7.500000,7.500000
13.864000,1,-89.642822,0.804542,0.005015,115.617981,-0.060000,0.020000,-0.270000,7.500000,7.500000
13.911000,1,-89.642822,0.804542,0.005015,115.617981,-0.060000,0.020000,-0.280000,7.500000,7.500000
13.958000,1,-89.642822,0.804542,0.005015,115.533424,-0.070000,0.030000,-0.290000,7.500000,7.500000
14.006000,1,-89.642822,0.804542,0.005015,115.533424,-0.050000,0.030000,-0.280000,7.500000,7.500000
14.055000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.010000,-0.290000,7.500000,7.500000
14.104000,1,-89.642822,0.804542,0.005015,115.448875,-0.050000,0.010000,-0.280000,7.500000,7.500000
14.153000,1,-89.642822,0.804542,0.005015,115.113304,-0.070000,0.010000,-0.290000,7.500000,7.500000
14.203000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.020000,-0.270000,7.500000,7.500000
14.251000,1,-89.642822,0.804542,0.005015,115.028755,-0.070000,0.030000,-0.300000,7.500000,7.500000
14.298000,1,-89.642822,0.804542,0.005015,115.364319,-0.080000,0.010000,-0.290000,7.500000,7.500000
14.346000,1,-89.642822,0.804542,0.005015,115.617981,-0.060000,0.020000,-0.290000,7.500000,7.500000
14.395000,1,-89.642822,0.804542,0.005015,115.448875,-0.080000,0.020000,-0.320000,7.500000,7.500000
14.445000,1,-89.642822,0.804542,0.005015,115.787086,-0.050000,0.020000,-0.290000,7.500000,7.500000
14.494000,1,-89.642822,0.804542,0.005015,115.364319,-0.070000,0.020000,-0.310000,7.500000,7.500000
14.543000,1,-89.642822,0.804542,0.005015,115.279770,-0.070000,0.000000,-0.270000,7.500000,7.500000
14.591000,1,-89.642822,0.804542,0.005015,115.448875,-0.050000,0.030000,-0.320000,7.500000,7.500000
14.638000,1,-89.642822,0.804542,0.005015,115.028755,-0.070000,0.020000,-0.300000,7.500000,7.500000
14.686000,1,-89.642822,0.804542,0.005015,115.448875,-0.070000,0.020000,-0.310000,7.500000,7.500000
14.736000,1,-89.642822,0.804542,0.005015,115.028755,-0.060000,0.010000,-0.270000,7.500000,7.500000
14.785000,1,-89.642822,0.804542,0.005015,115.279770,-0.070000,0.020000,-0.290000,7.500000,7.500000
14.834000,1,-89.642822,0.804542,0.005015,115.364319,-0.080000,0.000000,-0.280000,7.500000,7.500000
14.883000,1,-89.642822,0.804542,0.005015,115.364319,-0.060000,0.010000,-0.260000,7.500000,7.500000
14.931000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.010000,-0.270000,7.500000,7.500000
14.978000,1,-89.642822,0.804542,0.005015,115.113304,-0.080000,0.030000,-0.290000,7.500000,7.500000
15.027000,1,-89.642822,0.804542,0.005015,114.690544,-0.070000,0.010000,-0.290000,7.500000,7.500000
15.076000,1,-89.642822,0.804542,0.005015,115.279770,-0.050000,0.040000,-0.280000,7.500000,7.500000
15.126000,1,-89.642822,0.804542,0.005015,115.448875,-0.070000,0.010000,-0.280000,7.500000,7.500000
15.175000,1,-89.642822,0.804542,0.005015,115.197861,-0.070000,0.010000,-0.300000,7.500000,7.500000
15.224000,1,-89.642822,0.804542,0.005015,115.364319,-0.080000,0.030000,-0.280000,7.500000,7.500000
15.271000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.000000,-0.300000,7.500000,7.500000
15.319000,1,-89.642822,0.804542,0.005015,115.364319,-0.040000,0.020000,-0.290000,7.500000,7.500000
15.367000,1,-89.642822,0.804542,0.005015,115.364319,-0.060000,0.020000,-0.280000,7.500000,7.500000
15.415000,1,-89.642822,0.804542,0.005015,115.197861,-0.070000,0.000000,-0.280000,7.500000,7.500000
15.462000,1,-89.642822,0.804542,0.005015,115.028755,-0.040000,0.010000,-0.250000,7.500000,7.500000
15.509000,1,-89.642822,0.804542,0.005015,114.859650,-0.050000,0.030000,-0.270000,7.500000,7.500000
15.558000,1,-89.642822,0.804542,0.005015,115.364319,-0.040000,0.000000,-0.270000,7.500000,7.500000
15.608000,1,-89.642822,0.804542,0.005015,115.448875,-0.060000,0.020000,-0.300000,7.500000,7.500000
15.657000,1,-89.642822,0.804542,0.005015,115.617981,-0.060000,0.020000,-0.270000,7.500000,7.500000
15.707000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.000000,-0.270000,7.500000,7.500000
15.756000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.020000,-0.280000,7.500000,7.500000
15.804000,1,-89.642822,0.804542,0.005015,115.533424,-0.070000,0.000000,-0.300000,7.500000,7.500000
15.851000,1,-89.642822,0.804542,0.005015,115.364319,-0.070000,0.000000,-0.290000,7.500000,7.500000
15.899000,1,-89.642822,0.804542,0.005015,115.113304,-0.080000,0.010000,-0.270000,7.500000,7.500000
15.949000,1,-89.642822,0.804542,0.005015,115.364319,-0.050000,0.010000,-0.300000,7.500000,7.500000
15.998000,1,-89.642822,0.804542,0.005015,115.617981,-0.050000,0.020000,-0.300000,7.500000,7.500000
16.047001,1,-89.642822,0.804542,0.005015,114.775093,-0.090000,0.010000,-0.290000,7.500000,7.500000
16.096001,1,-89.642822,0.804542,0.005015,114.859650,-0.080000,0.030000,-0.310000,7.500000,7.500000
16.143999,1,-89.642822,0.804542,0.005015,115.448875,-0.060000,0.020000,-0.280000,7.500000,7.500000
16.191000,1,-89.642822,0.804542,0.005015,115.364319,-0.080000,0.010000,-0.300000,7.500000,7.500000
16.240000,1,-89.642822,0.804542,0.005015,115.197861,-0.050000,0.020000,-0.300000,7.500000,7.500000
16.289000,1,-89.642822,0.804542,0.005015,115.028755,-0.070000,0.010000,-0.280000,7.500000,7.500000
16.337999,1,-89.642822,0.804542,0.005015,115.702530,-0.070000,0.010000,-0.270000,7.500000,7.500000
16.388000,1,-89.642822,0.804542,0.005015,114.859650,-0.070000,0.030000,-0.300000,7.500000,7.500000
16.437000,1,-89.642822,0.804542,0.005015,115.702530,-0.070000,0.020000,-0.270000,7.500000,7.500000
16.483999,1,-89.642822,0.804542,0.005015,108.885468,-0.060000,-0.010000,-0.260000,7.500000,7.500000
16.531000,1,-89.642822,0.804542,0.005015,100.054985,-0.060000,0.000000,-0.250000,7.500000,7.500000
16.580000,1,-89.642822,0.804542,0.005015,100.390556,-0.050000,0.030000,-0.240000,7.500000,7.500000
16.629999,1,-89.642822,0.804542,0.005015,100.306000,-0.020000,0.010000,-0.290000,7.500000,7.500000
16.679001,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,-0.010000,-0.270000,7.500000,7.500000
16.728001,1,-89.642822,0.804542,0.005015,100.306000,-0.050000,0.030000,-0.260000,7.500000,7.500000
16.775999,1,-89.642822,0.804542,0.005015,100.054985,-0.050000,0.000000,-0.290000,7.500000,7.500000
16.823000,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,0.020000,-0.290000,7.500000,7.500000
16.872000,1,-89.642822,0.804542,0.005015,99.970436,-0.030000,-0.020000,-0.250000,7.500000,7.500000
16.920000,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,0.020000,-0.290000,7.500000,7.500000
16.966999,1,-89.642822,0.804542,0.005015,99.716774,-0.060000,0.060000,-0.290000,7.500000,7.500000
17.014000,1,-89.642822,0.804542,0.005015,99.634865,-0.060000,0.050000,-0.250000,7.500000,7.500000
17.062000,1,-89.642822,0.804542,0.005015,99.716774,-0.060000,0.000000,-0.240000,7.500000,7.500000
17.112000,1,-89.642822,0.804542,0.005015,99.801331,-0.070000,-0.010000,-0.270000,7.500000,7.500000
17.160999,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,0.040000,-0.290000,7.500000,7.500000
17.209999,1,-89.642822,0.804542,0.005015,99.296654,-0.080000,0.010000,-0.270000,7.500000,7.500000
17.260000,1,-89.642822,0.804542,0.005015,99.885880,-0.050000,0.000000,-0.270000,7.500000,7.500000
17.308001,1,-89.642822,0.804542,0.005015,99.296654,-0.040000,0.000000,-0.310000,7.500000,7.500000
17.355000,1,-89.642822,0.804542,0.005015,99.801331,-0.050000,0.050000,-0.320000,7.500000,7.500000
17.403000,1,-89.642822,0.804542,0.005015,100.139542,-0.060000,0.020000,-0.310000,7.500000,7.500000
17.452000,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,0.030000,-0.310000,7.500000,7.500000
17.502001,1,-89.642822,0.804542,0.005015,99.130188,-0.060000,0.010000,-0.290000,7.500000,7.500000
17.551001,1,-89.642822,0.804542,0.005015,100.054985,-0.070000,0.040000,-0.290000,7.500000,7.500000
17.600000,1,-89.642822,0.804542,0.005015,99.801331,-0.040000,0.020000,-0.300000,7.500000,7.500000
17.648001,1,-89.642822,0.804542,0.005015,99.550308,-0.060000,0.000000,-0.300000,7.500000,7.500000
17.695000,1,-89.642822,0.804542,0.005015,100.306000,-0.050000,0.030000,-0.300000,7.500000,7.500000
17.743000,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,0.020000,-0.290000,7.500000,7.500000
17.792999,1,-89.642822,0.804542,0.005015,99.465759,-0.050000,0.020000,-0.280000,7.500000,7.500000
17.841999,1,-89.642822,0.804542,0.005015,100.054985,-0.080000,0.000000,-0.270000,7.500000,7.500000
17.891001,1,-89.642822,0.804542,0.005015,99.550308,-0.050000,0.030000,-0.300000,7.500000,7.500000
17.940001,1,-89.642822,0.804542,0.005015,99.045639,-0.050000,0.030000,-0.270000,7.500000,7.500000
17.988001,1,-89.642822,0.804542,0.005015,99.465759,-0.080000,0.020000,-0.280000,7.500000,7.500000
18.035000,1,-89.642822,0.804542,0.005015,99.465759,-0.060000,0.010000,-0.300000,7.500000,7.500000
18.084000,1,-89.642822,0.804542,0.005015,99.885880,-0.060000,0.020000,-0.280000,7.500000,7.500000
18.132999,1,-89.642822,0.804542,0.005015,99.465759,-0.080000,0.010000,-0.270000,7.500000,7.500000
18.183001,1,-89.642822,0.804542,0.005015,100.306000,-0.060000,0.000000,-0.280000,7.500000,7.500000
18.232000,1,-89.642822,0.804542,0.005015,100.139542,-0.080000,0.020000,-0.270000,7.500000,7.500000
18.280001,1,-89.642822,0.804542,0.005015,99.296654,-0.040000,0.020000,-0.270000,7.500000,7.500000
18.327000,1,-89.642822,0.804542,0.005015,99.296654,-0.070000,0.020000,-0.270000,7.500000,7.500000
18.375000,1,-89.642822,0.804542,0.005015,99.634865,-0.050000,0.010000,-0.280000,7.500000,7.500000
18.424000,1,-89.642822,0.804542,0.005015,100.054985,-0.050000,0.000000,-0.300000,7.500000,7.500000
18.471001,1,-89.642822,0.804542,0.005015,99.885880,-0.070000,0.020000,-0.300000,7.500000,7.500000
18.518000,1,-89.642822,0.804542,0.005015,100.306000,-0.070000,0.030000,-0.270000,7.500000,7.500000
18.566000,1,-89.642822,0.804542,0.005015,100.475105,-0.050000,0.010000,-0.290000,7.500000,7.500000
18.615000,1,-89.642822,0.804542,0.005015,115.197861,-0.060000,0.000000,-0.310000,7.500000,7.500000
18.665001,1,-89.642822,0.804542,0.005015,115.448875,-0.050000,0.030000,-0.310000,7.500000,7.500000
18.714001,1,-89.642822,0.804542,0.005015,115.868996,-0.050000,0.040000,-0.290000,7.500000,7.500000
18.763000,1,-89.642822,0.804542,0.005015,115.533424,-0.060000,0.010000,-0.290000,7.500000,7.500000
18.812000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,0.020000,-0.270000,7.500000,7.500000
18.858999,1,-89.642822,0.804542,0.005015,115.702530,-0.060000,0.020000,-0.310000,7.500000,7.500000
18.907000,1,-89.642822,0.804542,0.005015,115.533424,-0.070000,0.040000,-0.280000,7.500000,7.500000
18.955999,1,-89.642822,0.804542,0.005015,115.197861,-0.060000,0.020000,-0.290000,7.500000,7.500000
19.004999,1,-89.642822,0.804542,0.005015,115.617981,-0.050000,0.010000,-0.300000,7.500000,7.500000
19.054001,1,-89.642822,0.804542,0.005015,115.702530,-0.060000,0.040000,-0.300000,7.500000,7.500000
19.104000,1,-89.642822,0.804542,0.005015,115.448875,-0.060000,0.030000,-0.280000,7.500000,7.500000
19.152000,1,-89.642822,0.804542,0.005015,115.279770,-0.060000,-0.010000,-0.280000,7.500000,7.500000
19.198999,1,-89.642822,0.804542,0.005015,115.448875,-0.080000,0.020000,-0.300000,7.500000,7.500000
19.247000,1,-89.642822,0.804542,0.005015,115.364319,-0.050000,0.040000,-0.310000,7.500000,7.500000
19.296000,1,-89.642822,0.804542,0.005015,115.533424,-0.060000,0.010000,-0.250000,7.500000,7.500000
19.346001,1,-89.642822,0.804542,0.005015,115.448875,-0.060000,0.010000,-0.300000,7.500000,7.500000
19.395000,1,-89.642822,0.804542,0.005015,114.944199,-0.060000,0.000000,-0.280000,7.500000,7.500000
19.444000,1,-89.642822,0.804542,0.005015,115.787086,-0.070000,0.010000,-0.280000,7.500000,7.500000
19.492001,1,-89.642822,0.804542,0.005015,115.448875,-0.050000,0.010000,-0.280000,7.500000,7.500000
19.539000,1,-89.642822,0.804542,0.005015,115.787086,-0.060000,0.020000,-0.260000,7.500000,7.500000
19.587999,1,-89.642822,0.804542,0.005015,116.291756,-0.070000,0.030000,-0.260000,7.500000,7.500000
19.636999,1,-89.642822,0.804542,0.005015,100.221451,-0.060000,0.030000,-0.270000,7.500000,7.500000
19.686001,1,-89.642822,0.804542,0.005015,99.970436,-0.090000,0.020000,-0.260000,7.500000,7.500000
19.736000,1,-89.642822,0.804542,0.005015,99.716774,0.000000,0.060000,-0.240000,7.500000,7.500000
19.785000,1,-89.642822,0.804542,0.005015,99.550308,-0.090000,-0.060000,-0.310000,7.500000,7.500000
19.832001,1,-89.642822,0.804542,0.005015,99.296654,-0.040000,0.000000,-0.250000,7.500000,7.500000
19.879000,1,-89.642822,0.804542,0.005015,99.296654,-0.070000,0.040000,-0.310000,7.500000,7.500000
19.927999,1,-89.642822,0.804542,0.005015,99.634865,-0.050000,0.040000,-0.280000,7.500000,7.500000
19.975000,1,-89.642822,0.804542,0.005015,99.550308,-0.060000,0.020000,-0.280000,7.500000,7.500000
20.021999,1,-89.642822,0.804542,0.005015,99.296654,-0.040000,0.000000,-0.290000,7.500000,7.500000
20.070000,1,-89.642822,0.804542,0.005015,99.465759,-0.050000,0.030000,-0.270000,7.500000,7.500000
20.118999,1,-89.642822,0.804542,0.005015,99.550308,-0.060000,0.040000,-0.290000,7.500000,7.500000
20.167999,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,0.000000,-0.300000,7.500000,7.500000
20.218000,1,-89.642822,0.804542,0.005015,100.221451,-0.060000,0.010000,-0.280000,7.500000,7.500000
20.267000,1,-89.642822,0.804542,0.005015,99.716774,-0.040000,0.040000,-0.300000,7.500000,7.500000
20.316000,1,-89.642822,0.804542,0.005015,99.465759,-0.090000,0.000000,-0.270000,7.500000,7.500000
20.364000,1,-89.642822,0.804542,0.005015,100.054985,-0.060000,0.020000,-0.300000,7.500000,7.500000
20.410999,1,-89.642822,0.804542,0.005015,99.801331,-0.050000,0.030000,-0.280000,7.500000,7.500000
20.459999,1,-89.642822,0.804542,0.005015,99.801331,-0.070000,0.030000,-0.310000,7.500000,7.500000
20.509001,1,-89.642822,0.804542,0.005015,99.381203,-0.060000,0.010000,-0.280000,7.500000,7.500000
20.558001,1,-89.642822,0.804542,0.005015,99.550308,-0.070000,0.010000,-0.300000,7.500000,7.500000
20.608000,1,-89.642822,0.804542,0.005015,99.214745,-0.060000,0.000000,-0.290000,7.500000,7.500000
20.657000,1,-89.642822,0.804542,0.005015,99.550308,-0.060000,0.010000,-0.300000,7.500000,7.500000
20.704000,1,-89.642822,0.804542,0.005015,99.634865,-0.030000,-0.040000,-0.350000,7.500000,7.500000
20.752001,1,-89.642822,0.804542,0.005015,99.381203,-0.070000,-0.020000,-0.290000,7.500000,7.500000
20.799999,1,-89.642822,0.804542,0.005015,99.465759,-0.050000,0.040000,-0.270000,7.500000,7.500000
20.850000,1,-89.642822,0.804542,0.005015,98.794624,-0.030000,0.060000,-0.280000,7.500000,7.500000
20.899000,1,-89.642822,0.804542,0.005015,99.634865,-0.090000,0.000000,-0.290000,7.500000,7.500000
20.948000,1,-89.642822,0.804542,0.005015,99.381203,-0.030000,0.000000,-0.310000,7.500000,7.500000
20.997000,1,-89.642822,0.804542,0.005015,99.214745,-0.050000,0.040000,-0.290000,7.500000,7.500000
21.044001,1,-89.642822,0.804542,0.005015,100.054985,-0.040000,0.040000,-0.270000,7.500000,7.500000
21.091999,1,-89.642822,0.804542,0.005015,99.214745,-0.070000,0.010000,-0.300000,7.500000,7.500000
21.141001,1,-89.642822,0.804542,0.005015,99.885880,-0.080000,-0.020000,-0.260000,7.500000,7.500000
21.190001,1,-89.642822,0.804542,0.005015,99.885880,-0.060000,0.030000,-0.270000,7.500000,7.500000
21.239000,1,-89.642822,0.804542,0.005015,100.221451,-0.060000,0.040000,-0.270000,7.500000,7.500000
21.289000,1,-89.642822,0.804542,0.005015,99.381203,-0.040000,0.000000,-0.270000,7.500000,7.500000
21.337000,1,-89.642822,0.804542,0.005015,99.550308,-0.080000,0.000000,-0.300000,7.500000,7.500000
21.384001,1,-89.642822,0.804542,0.005015,99.801331,-0.060000,0.060000,-0.310000,7.500000,7.500000
21.431999,1,-89.642822,0.804542,0.005015,99.465759,-0.070000,0.050000,-0.310000,7.500000,7.500000
21.479000,1,-89.642822,0.804542,0.005015,99.296654,-0.070000,0.010000,-0.260000,7.500000,7.500000
21.527000,1,-89.642822,0.804542,0.005015,99.296654,-0.110000,-0.360000,-0.010000,7.500000,7.500000
21.573999,1,-89.634232,0.811324,0.005180,99.550308,-0.080000,0.040000,-0.420000,7.500000,7.500000
21.622000,1,-89.634232,0.811324,0.005180,99.296654,-0.070000,0.080000,-0.360000,7.500000,7.500000
21.672001,1,-89.634232,0.811324,0.005180,99.465759,0.000000,0.000000,-0.320000,7.500000,7.500000
21.721001,1,-89.634232,0.811324,0.005180,99.381203,-0.090000,0.020000,-0.260000,7.500000,7.500000
21.771000,1,-89.634232,0.811324,0.005180,99.716774,-0.040000,0.040000,-0.300000,7.500000,7.500000
21.820000,1,-89.634232,0.811324,0.005180,99.550308,-0.070000,0.030000,-0.280000,7.500000,7.500000
21.868000,1,-89.634232,0.811324,0.005180,99.716774,-0.040000,0.000000,-0.290000,7.500000,7.500000
21.915001,1,-89.634232,0.811324,0.005180,99.214745,-0.070000,0.020000,-0.300000,7.500000,7.500000
21.962999,1,-89.634232,0.811324,0.005180,99.885880,-0.050000,0.040000,-0.280000,7.500000,7.500000
22.013000,1,-90.127930,0.811565,-0.001812,99.465759,-0.030000,-0.010000,-0.130000,7.500000,7.500000
22.062000,1,-89.634232,0.811324,0.005180,99.885880,-0.100000,0.040000,-0.270000,7.500000,7.500000
22.111000,1,-89.634232,0.811324,0.005180,99.550308,-0.040000,0.060000,-0.440000,7.500000,7.500000
22.160000,1,-89.634232,0.811324,0.005180,99.130188,-0.030000,0.010000,-0.300000,7.500000,7.500000
22.208000,1,-89.634232,0.811324,0.005180,99.296654,-0.080000,0.050000,-0.330000,7.500000,7.500000
22.254999,1,-89.634232,0.811324,0.005180,99.465759,-0.060000,0.000000,-0.280000,7.500000,7.500000
22.304001,1,-89.634232,0.811324,0.005180,99.716774,-0.090000,0.030000,-0.300000,7.500000,7.500000
22.353001,1,-89.634232,0.811324,0.005180,99.214745,-0.060000,0.020000,-0.290000,7.500000,7.500000
22.402000,1,-89.634232,0.811324,0.005180,99.296654,-0.050000,0.030000,-0.280000,7.500000,7.500000
22.452000,1,-89.634232,0.811324,0.005180,98.961082,-0.090000,-0.020000,-0.300000,7.500000,7.500000
22.500999,1,-89.634232,0.811324,0.005180,99.801331,-0.050000,0.000000,-0.340000,7.500000,7.500000
22.548000,1,-89.634232,0.811324,0.005180,99.465759,-0.040000,0.030000,-0.300000,7.500000,7.500000
22.594999,1,-89.634232,0.811324,0.005180,99.296654,-0.070000,0.060000,-0.280000,7.500000,7.500000
22.643999,1,-89.634232,0.811324,0.005180,99.214745,-0.070000,0.000000,-0.310000,7.500000,7.500000
22.694000,1,-89.634232,0.811324,0.005180,99.550308,-0.080000,0.000000,-0.300000,7.500000,7.500000
22.743000,1,-89.634232,0.811324,0.005180,99.634865,-0.060000,0.030000,-0.280000,7.500000,7.500000
22.792000,1,-89.634232,0.811324,0.005180,99.801331,-0.060000,0.030000,-0.280000,7.500000,7.500000
22.840000,1,-89.634232,0.811324,0.005180,99.214745,-0.070000,-0.020000,-0.280000,7.500000,7.500000
22.886999,1,-89.634232,0.811324,0.005180,99.296654,-0.060000,0.000000,-0.270000,7.500000,7.500000
22.936001,1,-89.634232,0.811324,0.005180,98.794624,-0.060000,0.030000,-0.270000,7.500000,7.500000
22.983999,1,-89.634232,0.811324,0.005180,99.801331,-0.070000,0.030000,-0.300000,7.500000,7.500000
23.031000,1,-89.634232,0.811324,0.005180,99.970436,-0.070000,0.030000,-0.290000,7.500000,7.500000
23.077999,1,-89.634232,0.811324,0.005180,99.634865,-0.050000,-0.020000,-0.220000,7.500000,7.500000
23.125999,1,-89.634232,0.811324,0.005180,100.139542,-0.110000,0.000000,-0.330000,7.500000,7.500000
23.176001,1,-89.634232,0.811324,0.005180,99.634865,-0.070000,0.040000,-0.280000,7.500000,7.500000
23.225000,1,-89.634232,0.811324,0.005180,99.045639,-0.070000,0.050000,-0.280000,7.500000,7.500000
23.274000,1,-89.634232,0.811324,0.005180,99.550308,-0.060000,0.020000,-0.290000,7.500000,7.500000
23.323000,1,-89.634232,0.811324,0.005180,99.130188,-0.070000,0.010000,-0.300000,7.500000,7.500000
23.371000,1,-89.634232,0.811324,0.005180,99.381203,-0.050000,0.030000,-0.290000,7.500000,7.500000
23.417999,1,-89.634232,0.811324,0.005180,99.465759,-0.080000,0.060000,-0.280000,7.500000,7.500000
23.466999,1,-89.634232,0.811324,0.005180,99.550308,-0.070000,0.000000,-0.230000,7.500000,7.500000
23.516001,1,-89.634232,0.811324,0.005180,99.214745,0.040000,0.100000,-0.260000,7.500000,7.500000
23.565001,1,-89.634232,0.811324,0.005180,98.876534,-0.110000,0.050000,-0.270000,7.500000,7.500000
23.615000,1,-89.634232,0.811324,0.005180,99.550308,0.000000,0.010000,-0.290000,7.500000,7.500000
23.664000,1,-89.634232,0.811324,0.005180,99.716774,-0.070000,0.030000,-0.300000,7.500000,7.500000
23.711000,1,-89.634232,0.811324,0.005180,99.465759,-0.050000,0.010000,-0.300000,7.500000,7.500000
23.759001,1,-89.634232,0.811324,0.005180,99.634865,-0.090000,0.020000,-0.310000,7.500000,7.500000
23.806999,1,-89.634232,0.811324,0.005180,99.885880,-0.050000,0.050000,-0.280000,7.500000,7.500000
23.857000,1,-89.634232,0.811324,0.005180,99.465759,-0.080000,0.030000,-0.290000,7.500000,7.500000
23.906000,1,-89.634232,0.811324,0.005180,99.716774,-0.070000,0.000000,-0.300000,7.500000,7.500000
23.955000,1,-89.634232,0.811324,0.005180,99.381203,-0.030000,0.020000,-0.280000,7.500000,7.500000
24.004000,1,-89.634232,0.811324,0.005180,99.801331,-0.140000,0.050000,-0.270000,7.500000,7.500000
