t_launch,launchFlag,yaw,pitch,roll,altitude,accel_x,accel_y,accel_z,TVCPitch,TVCYaw
6.383,1,73.375397,154.808212,172.336502,109.894814,1.51,-0.92,0.99,-7.5,7.5
6.432,1,71.481781,153.836975,171.131943,109.810265,-1.23,-0.27,1.18,-7.5,7.5
6.481,1,67.578819,153.690033,169.323639,109.894814,-0.21,-0.33,0.73,-7.5,7.5
6.528,1,65.633278,155.012222,169.118073,109.894814,-1.32,-0.79,1.49,-7.5,7.5
6.576,1,63.748482,155.995529,168.850052,109.725708,-0.33,-1.2,0.31,-7.5,7.5
6.623,1,60.843185,156.472366,168.018112,109.894814,-1.16,-0.5,-0.05,-7.5,7.5
6.67,1,59.15572,156.598389,167.489578,109.97937,-1.25,-0.54,-0.53,-7.5,7.5
6.717,1,60.768032,156.548431,168.028427,110.230385,-1.14,0,-0.17,-7.5,7.5
6.765,1,61.20742,156.148895,167.969681,109.474693,-0.38,-0.46,-0.93,-7.5,7.5
6.812,1,61.693325,156.038696,168.102859,109.725708,-0.37,-1.01,1.14,-7.5,7.5
6.859,1,60.562832,155.295105,167.265549,109.725708,-0.43,-0.69,0.11,-7.5,7.5
6.907,1,58.537354,154.959335,166.293793,109.97937,0.56,0.24,0.69,-7.5,7.5
6.956,1,56.753315,154.963654,165.643448,109.810265,0.86,-0.41,0.24,-7.5,7.5
7.005,1,54.888046,154.772324,164.841492,109.725708,-0.83,-0.16,-0.08,-7.5,7.5
7.055,1,54.858364,154.860336,164.880432,109.725708,-0.4,-0.2,-0.23,-7.5,7.5
7.104,1,55.267338,154.523056,164.807709,109.474693,0.27,-0.2,0.09,-7.5,7.5
7.154,1,55.121487,154.146301,164.516418,109.810265,-0.08,-0.57,0.45,-7.5,7.5
7.202,1,55.42609,153.85936,164.446487,109.474693,0.14,-1.17,0.45,-7.5,7.5
7.25,1,54.796066,153.660309,164.066345,109.556602,-0.35,-0.11,0.41,-7.5,7.5
7.297,1,53.555599,153.451019,163.468521,109.390137,-0.06,-0.14,0.66,-7.5,7.5
7.346,1,52.40247,153.1922,162.874969,109.136482,0.45,-0.34,0.16,-7.5,7.5
7.396,1,51.457077,153.096954,162.44783,109.556602,-0.32,-0.6,0.14,-7.5,7.5
7.445,1,51.280979,152.942459,162.281219,109.641159,-0.54,-0.35,0.06,-7.5,7.5
7.495,1,50.810055,152.781937,161.98912,109.136482,0,-0.85,0.29,-7.5,7.5
7.544,1,49.838516,152.579605,161.50116,109.641159,0.23,-0.57,0.51,-7.5,7.5
7.591,1,48.715286,152.417511,160.983276,109.97937,-0.04,-0.64,0.39,-7.5,7.5
7.639,1,48.430309,152.64386,161.050522,109.97937,0.28,-0.4,0.02,-7.5,7.5
7.687,1,47.956783,152.337662,160.651352,109.810265,-0.13,-0.39,0.28,-7.5,7.5
7.736,1,47.833649,152.246841,160.537231,109.894814,-0.16,-0.47,0.32,-7.5,7.5
7.786,1,47.89444,152.199051,160.529602,110.061279,0.15,-0.36,0.41,-7.5,7.5
7.835,1,47.524406,151.949249,160.216354,109.641159,0.51,-1.02,0.3,-7.5,7.5
7.885,1,46.762234,151.801071,159.825119,109.641159,-0.05,-0.08,0.31,-7.5,7.5
7.933,1,46.057617,151.831024,159.622253,110.230385,-0.63,-0.6,0.34,-7.5,7.5
7.98,1,45.753796,152.166763,159.781845,110.314934,-0.51,0.27,-0.42,-7.5,7.5
8.028,1,43.778427,152.215515,159.157791,109.97937,0.31,-0.23,0.62,-7.5,7.5
8.075,1,43.18005,152.367676,159.110519,109.810265,-0.01,0.27,0.12,-7.5,7.5
8.122,1,45.506111,153.082336,160.413239,110.484039,-0.47,-0.65,-0.33,-7.5,7.5
8.169,1,46.365257,152.990982,160.622864,110.145828,-0.56,0.36,-0.14,-7.5,7.5
8.216,1,48.291546,153.585327,161.713898,109.474693,-0.32,-0.46,0.6,-7.5,7.5
8.263,1,51.913971,154.352036,163.507843,109.474693,-0.52,-0.66,0.89,-7.5,7.5
8.311,1,52.388912,154.688095,163.906387,109.641159,-0.16,-0.61,0.75,-7.5,7.5
8.359,1,51.675095,155.139389,163.968079,110.484039,-0.04,-0.75,0.69,-7.5,7.5
8.408,1,50.681858,156.021927,164.27388,109.556602,-0.49,-0.15,0.51,-7.5,7.5
8.458,1,48.335064,157.121063,164.320587,109.390137,-0.28,0.09,0.14,-7.5,7.5
8.507,1,46.704762,158.476883,164.861679,109.810265,-0.14,-0.18,0.15,-7.5,7.5
8.556,1,46.026421,160.185272,165.947571,110.061279,0.15,-0.22,0,-7.5,7.5
8.605,1,45.218395,161.763092,166.939621,109.474693,0.16,-0.05,-0.22,-7.5,7.5
8.653,1,44.730347,163.274414,167.961197,109.305588,-0.36,-0.3,-0.13,-7.5,7.5
8.7,1,44.122723,164.671494,168.88681,109.221031,-0.4,0,-0.05,-7.5,7.5
8.749,1,44.846657,165.998337,169.975723,109.221031,-0.34,-0.11,-0.19,-7.5,7.5
8.799,1,46.537067,167.448578,171.296539,109.221031,-0.06,-0.11,-0.71,-7.5,7.5
8.848,1,49.293354,168.524643,172.45166,109.556602,-0.14,-0.12,-0.31,-7.5,7.5
8.897,1,55.604103,169.404617,173.948486,109.97937,-0.32,-0.38,-0.04,-7.5,7.5
8.947,1,61.954086,170.087997,175.302994,109.725708,-0.54,-0.15,0.06,-7.5,7.5
8.995,1,69.041092,170.673325,176.645569,109.474693,-0.28,-0.43,0.39,-7.5,7.5
9.042,1,71.349777,170.865967,177.059448,109.474693,-0.04,-0.24,0.39,-7.5,7.5
9.09,1,72.787117,170.981659,177.312164,109.221031,-0.48,-0.11,0.26,-7.5,7.5
9.139,1,73.937408,171.420029,177.60556,109.390137,-0.17,0.38,0.28,-7.5,7.5
9.189,1,79.092125,172.068954,178.487106,109.894814,-0.29,-0.16,0.01,-7.5,7.5
9.238,1,80.050781,172.229584,178.650589,109.97937,-0.1,0.06,-0.28,-7.5,7.5
9.285,1,82.2612,172.386124,178.968933,109.725708,-0.14,0.05,-0.32,-7.5,7.5
9.333,1,89.457901,172.417801,179.927902,109.810265,-0.23,-0.1,-0.12,-7.5,0.917047
9.38,1,93.547165,172.307358,-179.522781,109.810265,-0.25,-0.29,0.35,-7.5,-6.079242
9.427,1,93.613213,172.171738,-179.502502,109.556602,0,0.03,0.39,-7.5,-6.192437
9.474,1,95.688599,171.818802,-179.187927,109.305588,-0.13,0.22,0.12,-7.5,-7.5
9.522,1,96.038124,171.559509,-179.106705,109.641159,-0.16,-0.66,-0.14,-7.5,-7.5
9.569,1,98.508873,171.101669,-178.665756,109.305588,-0.23,0.22,0.25,-7.5,-7.5
9.616,1,101.858665,170.840881,-178.091476,109.390137,-0.52,0.13,0.03,-7.5,-7.5
9.663,1,104.472763,170.99884,-177.739578,109.725708,-0.13,-0.2,0.63,-7.5,-7.5
9.711,1,103.071785,171.45665,-178.059402,109.556602,-0.36,-0.57,-0.35,-7.5,-7.5
9.761,1,92.138779,172.449707,-179.716919,109.390137,0.6,1.36,-0.67,-7.5,-3.529017
9.81,1,103.260841,172.915115,-178.358109,109.390137,-0.32,-0.03,-0.11,-7.5,-7.5
9.86,1,109.452652,172.659317,-177.547028,109.556602,-0.63,-0.31,-0.08,-7.5,-7.5
9.909,1,111.823936,172.238876,-177.08194,109.97937,-0.42,-0.41,0.27,-7.5,-7.5
9.958,1,116.718857,171.843109,-176.293198,109.97937,-0.08,-0.18,0.44,-7.5,-7.5
10.005,1,119.779053,171.642334,-175.837769,109.641159,-0.07,0,-0.16,-7.5,-7.5
10.053,1,119.56778,171.769897,-175.923111,109.641159,-0.13,-0.17,0.07,-7.5,-7.5
10.102,1,114.154045,172.033646,-176.706924,109.810265,0.02,-0.32,0.03,-7.5,-7.5
10.151,1,106.795898,172.164474,-177.72464,110.061279,-0.16,-0.13,-0.24,-7.5,-7.5
10.2,1,101.588837,172.095245,-178.409042,109.894814,-0.22,-0.26,0.03,-7.5,-7.5
10.25,1,95.758797,171.776947,-179.172073,110.061279,-0.28,-0.07,0,-7.5,-7.5
10.298,1,87.761475,171.539291,179.666962,109.221031,-0.04,0.26,0.21,-7.5,3.786823
10.346,1,82.96212,171.36058,178.934692,110.39949,-0.23,-0.02,0.33,-7.5,7.5
10.393,1,82.306519,171.495392,178.848297,109.894814,-0.3,-0.56,0.44,-7.5,7.5
10.442,1,80.412163,171.742874,178.611893,109.474693,-0.22,-0.44,0.01,-7.5,7.5
10.491,1,79.68071,172.012833,178.56366,109.556602,-0.09,-0.07,-0.05,-7.5,7.5
10.54,1,79.560577,172.251328,178.588669,109.894814,-0.18,-0.02,-0.18,-7.5,7.5
10.587,1,78.426918,172.284027,178.447098,110.568596,-0.1,-0.06,0.05,-7.5,7.5
10.634,1,77.314018,172.125946,178.263458,109.725708,-0.22,-0.16,0.24,-7.5,7.5
10.681,1,77.163742,171.998886,178.216934,109.725708,-0.1,-0.27,0.56,-7.5,7.5
10.729,1,75.54863,172.082352,178.007309,109.556602,-0.29,-0.37,-0.08,-7.5,7.5
10.776,1,68.367935,171.860855,176.990936,109.556602,0.04,0.16,0.33,-7.5,7.5
10.823,1,70.04274,172.068954,177.276245,109.051926,-0.36,0.41,-0.31,-7.5,7.5
10.87,1,79.208748,172.309189,178.553543,109.725708,0.07,-0.39,0.03,-7.5,7.5
10.917,1,88.336708,172.01239,179.767746,109.474693,-0.1,-0.07,0,-7.5,2.850602
10.965,1,93.056717,171.566071,-179.546677,110.145828,-0.19,0.04,0.31,-7.5,-5.170924
11.014,1,96.422668,171.234589,-179.01033,109.97937,-0.44,0.01,0.09,-7.5,-7.5
11.063,1,98.389,171.145355,-178.700195,109.725708,-0.28,0.23,-0.18,-7.5,-7.5
11.113,1,96.806572,171.400726,-178.971359,110.061279,0.02,0.11,0.14,-7.5,-7.5
11.162,1,93.154213,171.559433,-179.53299,109.641159,0.05,-0.13,0.37,-7.5,-5.268837
11.211,1,91.360756,171.715195,-179.802933,109.556602,-0.49,-0.01,0.08,-7.5,-2.272997
11.259,1,86.946388,172.078171,179.574722,109.390137,-0.01,-0.29,0.1,-7.5,5.165734
11.306,1,85.556717,172.278214,179.398636,109.305588,-0.03,-0.39,0.11,-7.5,7.5
11.355,1,82.954422,172.515427,179.071381,110.061279,-0.24,0.21,0.01,-7.5,7.5
11.404,1,78.710037,172.569046,178.537415,110.061279,-0.01,0.04,-0.31,-7.5,7.5
11.453,1,74.360802,172.402847,177.958389,109.390137,-0.12,-0.52,-0.47,-7.5,7.5
11.503,1,72.936066,172.275024,177.726532,109.810265,-0.07,-0.01,-0.11,-7.5,7.5
11.552,1,72.18959,172.114639,177.57486,109.725708,-0.2,-0.14,0.09,-7.5,7.5
11.599,1,69.790031,171.880325,177.1716,110.230385,0.07,-0.11,0.04,-7.5,7.5
11.646,1,67.708496,171.628525,176.797012,109.97937,-0.11,0,-0.06,-7.5,7.5
11.695,1,66.092911,171.433731,176.509888,109.474693,-0.32,0,0.27,-7.5,7.5
11.745,1,65.052887,171.247192,176.273468,109.894814,0.26,-0.43,0.15,-7.5,7.5
11.794,1,62.924267,170.944611,175.853271,109.810265,0.1,-0.39,0.52,-7.5,7.5
11.843,1,65.443565,170.606964,176.054108,110.145828,-0.18,-0.2,0.07,-7.5,7.5
11.893,1,64.848381,170.23912,175.830246,109.725708,-0.42,0.17,0.38,-7.5,7.5
11.941,1,65.183167,170.313507,175.885925,109.725708,0.04,-0.23,0,-7.5,7.5
11.988,1,64.17775,170.395966,175.78067,109.725708,0.43,-0.56,-0.29,-7.5,7.5
12.035,1,60.947613,170.117249,175.169281,109.97937,-0.16,-0.38,-0.07,-7.5,7.5
12.082,1,58.264057,169.709244,174.558975,110.061279,-0.28,-0.27,-0.05,-7.5,7.5
12.13,1,58.488922,169.598129,174.536514,109.810265,-0.12,-0.3,0.24,-7.5,7.5
12.177,1,59.988434,169.773911,174.861908,110.484039,0.04,-0.11,0.53,-7.5,7.5
12.224,1,62.269997,170.087601,175.33934,110.145828,0,-0.2,0.35,-7.5,7.5
12.271,1,61.765247,170.206787,175.340286,109.810265,0.01,-0.21,-0.18,-7.5,7.5
12.318,1,61.552185,170.327728,175.361389,110.314934,-0.23,-0.07,0.13,-7.5,7.5
12.367,1,64.739586,170.577927,175.953156,109.725708,-0.16,-0.03,0.33,-7.5,7.5
12.416,1,70.056915,170.938278,176.890106,110.061279,-0.04,-0.19,0.02,-7.5,7.5
12.466,1,74.576553,171.160583,177.635315,109.97937,-0.15,-0.07,-0.16,-7.5,7.5
12.515,1,79.974281,171.36377,178.483566,109.725708,-0.08,-0.11,-0.01,-7.5,7.5
12.565,1,83.06958,171.387955,178.947922,109.894814,-0.12,-0.06,0.15,-7.5,7.5
12.614,1,88.380371,171.459412,179.756546,110.061279,-0.15,-0.35,0.58,-7.5,2.705416
12.661,1,85.178543,171.670792,179.293594,110.061279,0.08,-0.12,0.13,-7.5,7.5
12.708,1,82.276054,171.871124,178.892517,110.39949,-0.17,0.18,-0.09,-7.5,7.5
12.757,1,79.506401,171.984314,178.527145,110.061279,-0.21,0.55,-0.24,-7.5,7.5
12.807,1,78.274727,171.935822,178.347672,110.735054,0.22,0.17,-0.37,-7.5,7.5
12.856,1,76.823952,171.734314,178.102493,110.314934,-0.03,-0.11,0.22,-7.5,7.5
12.905,1,77.439377,171.69342,178.177841,110.314934,-0.11,-0.08,0.43,-7.5,7.5
12.953,1,78.325081,171.881241,178.33783,110.314934,0.07,-0.19,0.03,-7.5,7.5
13,1,78.808464,172.140656,178.461624,110.735054,-0.2,0.07,-0.09,-7.5,7.5
13.049,1,77.548813,172.220734,178.31366,110.061279,0.04,-0.02,-0.25,-7.5,7.5
13.098,1,77.622444,172.233414,178.322998,110.145828,-0.11,0.01,0,-7.5,7.5
13.147,1,78.410873,172.20874,178.417038,110.484039,0.15,-0.17,0.01,-7.5,7.5
13.197,1,79.098854,172.037201,178.482971,109.725708,-0.24,0.08,-0.27,-7.5,7.5
13.246,1,79.833595,171.759537,178.537445,109.97937,0.32,-0.27,0.16,-7.5,7.5
13.295,1,80.057655,171.35463,178.502731,109.97937,-0.28,0.06,-0.21,-7.5,7.5
13.342,1,81.001076,171.07283,178.594666,110.061279,0.17,-0.24,-0.04,-7.5,7.5
13.389,1,80.314461,170.813065,178.436813,109.97937,-0.18,0.01,0.06,-7.5,7.5
13.437,1,81.40786,170.405548,178.555695,110.230385,-0.27,-0.05,-0.04,-7.5,7.5
13.484,1,82.846519,169.984619,178.743607,110.484039,-0.17,-0.14,0,-7.5,7.5
13.531,1,82.849258,169.543869,178.690369,109.894814,0.13,-0.03,0,-7.5,7.5
13.578,1,82.248886,169.224014,178.526382,110.145828,-0.13,-0.02,0,-7.5,7.5
13.625,1,80.634483,168.660706,178.132736,109.810265,-0.3,0.12,0.1,-7.5,7.5
13.672,1,80.963524,168.273407,178.129959,109.894814,0.1,-0.1,0.24,-7.5,7.5
13.72,1,80.679771,167.989166,178.025101,109.725708,0.03,0,0.02,-7.5,7.5
13.769,1,80.14537,167.548981,177.837585,109.810265,-0.12,-0.3,0.21,-7.5,7.5
13.819,1,78.361221,167.268494,177.388489,109.474693,0.12,-0.1,-0.52,-7.5,7.5
13.868,1,78.086494,166.751953,177.220932,109.305588,-0.07,-0.19,-0.15,-7.5,7.5
13.918,1,76.633705,166.068527,176.716003,109.641159,-0.23,-0.2,0.17,-7.5,7.5
13.966,1,76.732994,165.467651,176.595688,109.725708,0.01,0.02,0.1,-7.5,7.5
14.013,1,77.435738,164.963608,176.652084,109.810265,0.13,-0.16,0.06,-7.5,7.5
14.061,1,77.459091,164.564835,176.563065,109.725708,-0.32,-0.03,0.22,-7.5,7.5
14.11,1,78.688919,164.035614,176.788956,109.810265,0.27,0.26,0.36,-7.5,7.5
14.159,1,79.336647,163.676758,176.894821,109.725708,0,-0.06,0.22,-7.5,7.5
14.209,1,79.575554,163.29982,176.893967,109.97937,-0.13,-0.25,-0.1,-7.5,7.5
14.258,1,79.808449,162.880066,176.879333,110.39949,0.21,-0.13,0.74,-7.5,7.5
14.308,1,78.981583,162.660812,176.585632,110.145828,-0.23,0.19,0.25,-7.5,7.5
14.356,1,78.216148,162.505722,176.311966,109.725708,0.15,-0.06,0.15,-7.5,7.5
14.403,1,78.007401,162.352646,176.220627,109.556602,0.14,0,-0.31,-7.5,7.5
14.451,1,77.595886,162.339737,176.092743,110.145828,-0.33,-0.18,-0.38,-7.5,7.5
14.5,1,76.552246,162.062302,175.692947,109.725708,0.29,-0.27,-0.29,-7.5,7.5
14.55,1,77.000572,161.572342,175.717209,109.641159,-0.43,0,0.11,-7.5,7.5
14.599,1,76.980553,161.189102,175.610962,109.641159,0.05,-0.06,0.7,-7.5,7.5
14.649,1,77.562218,161.026367,175.763214,109.810265,-0.09,-0.17,0.15,-7.5,7.5
14.698,1,76.840477,161.029739,175.522934,109.810265,-0.05,0.03,0.17,-7.5,7.5
14.745,1,76.589714,161.104477,175.462936,109.474693,0.05,-0.01,-0.03,-7.5,7.5
14.792,1,75.894173,161.102707,175.234619,109.305588,-0.18,0.02,0.27,-7.5,7.5
14.839,1,75.578728,161.243668,175.166977,109.810265,-0.03,-0.13,-0.32,-7.5,7.5
14.888,1,75.373672,161.300354,175.11673,109.556602,-0.07,-0.27,0.21,-7.5,7.5
14.935,1,74.492455,161.311401,174.834335,109.556602,-0.01,-0.23,0.14,-7.5,7.5
14.983,1,73.941956,161.396057,174.681198,109.810265,0.06,0.2,-0.1,-7.5,7.5
15.03,1,73.493515,161.565277,174.593597,109.810265,0.02,0.07,-0.05,-7.5,7.5
15.077,1,73.488365,161.647324,174.608704,109.97937,0.02,-0.22,0.06,-7.5,7.5
15.124,1,73.483177,161.62236,174.607086,109.556602,-0.04,-0.34,0.14,-7.5,7.5
15.173,1,73.013008,161.659271,174.466812,109.556602,-0.02,-0.11,-0.05,-7.5,7.5
15.222,1,72.575592,161.724106,174.348541,109.474693,0.02,-0.06,-0.13,-7.5,7.5
15.272,1,71.992012,161.569229,174.12056,109.641159,-0.05,-0.01,-0.3,-7.5,7.5
15.321,1,72.193733,161.330994,174.101944,109.390137,0.06,-0.04,0.12,-7.5,7.5
15.37,1,71.771324,160.986542,173.856491,109.810265,-0.1,-0.07,0.3,-7.5,7.5
15.418,1,71.160912,160.82608,173.595123,109.725708,0,-0.41,0.14,-7.5,7.5
15.465,1,68.758171,160.801559,172.812424,109.97937,0.2,0.01,0.1,-7.5,7.5
15.513,1,67.860794,160.75563,172.506256,109.97937,-0.02,0.01,0.79,-7.5,7.5
15.563,1,65.852501,160.864471,171.919571,109.725708,0.24,-0.25,-0.41,-7.5,7.5
15.612,1,64.018173,160.848892,171.351471,109.221031,-0.25,-0.04,-0.81,-7.5,7.5
15.661,1,63.776779,160.479416,171.092957,109.810265,0.08,-0.26,0.26,-7.5,7.5
15.711,1,62.984348,160.085983,170.649658,109.136482,0.03,-0.13,0.39,-7.5,7.5
15.76,1,60.484409,159.761017,169.698776,109.810265,-0.27,0.26,-0.03,-7.5,7.5
15.807,1,59.751026,159.663864,169.436295,109.474693,-0.18,0.3,0,-7.5,7.5
15.855,1,60.066017,159.743912,169.568863,109.97937,0.47,-0.33,-0.05,-7.5,7.5
15.904,1,59.530376,159.404724,169.216171,109.810265,0.24,-0.31,-0.13,-7.5,7.5
15.953,1,59.687462,159.186081,169.142853,109.810265,-0.5,-0.04,0.46,-7.5,7.5
16.002001,1,59.238022,159.093384,168.942642,110.061279,-0.1,-0.19,0.31,-7.5,7.5
16.051001,1,58.117428,159.030823,168.567947,110.061279,0.12,-0.1,0.02,-7.5,7.5
16.098,1,56.950439,158.997894,168.165161,109.894814,0.13,-0.04,-0.3,-7.5,7.5
16.146,1,56.682087,158.690536,167.917877,109.810265,-0.03,-0.14,-0.4,-7.5,7.5
16.193001,1,56.695812,158.347794,167.695618,110.145828,-0.1,-0.18,-0.11,-7.5,7.5
16.24,1,56.59161,157.851837,167.374435,109.641159,-0.1,-0.31,0.64,-7.5,7.5
16.287001,1,54.699486,157.529022,166.548172,109.894814,-0.12,-0.18,-0.08,-7.5,7.5
16.334,1,53.530655,157.189896,165.969604,109.725708,0.29,-0.07,0.19,-7.5,7.5
16.381001,1,52.531456,157.039093,165.542267,109.810265,0.12,-0.17,-0.34,-7.5,7.5
16.429001,1,51.322819,156.55484,164.84314,109.474693,-0.32,0.25,-0.48,-7.5,7.5
16.476,1,51.025856,156.244858,164.520767,109.894814,-0.22,-0.18,0.35,-7.5,7.5
16.525,1,50.14262,155.704361,163.866364,109.810265,-0.08,0.02,0.5,-7.5,7.5
16.575001,1,49.819153,155.75238,163.799805,109.894814,-0.13,-0.03,-0.27,-7.5,7.5
16.624001,1,48.980358,155.509888,163.366806,109.725708,0.55,-0.07,-0.36,-7.5,7.5
16.674,1,49.403793,155.494919,163.482849,109.556602,-0.38,0,0.34,-7.5,7.5
16.723,1,49.368668,155.449188,163.43454,109.894814,0.07,-0.56,0.16,-7.5,7.5
16.771,1,49.215515,155.657394,163.530396,109.810265,-0.39,0.24,0.09,-7.5,7.5
16.819,1,48.310028,155.65123,163.240906,109.894814,0.33,0.03,-0.06,-7.5,7.5
16.867001,1,48.503529,155.721268,163.363327,109.725708,-0.27,-0.12,-0.25,-7.5,7.5
16.916,1,48.567265,155.613113,163.292511,109.725708,-0.22,-0.27,-0.29,-7.5,7.5
16.965,1,48.951374,155.491959,163.33078,110.314934,0.41,-0.44,0.05,-7.5,7.5
17.014,1,49.29324,155.339432,163.342575,109.051926,-0.14,-0.16,0.42,-7.5,7.5
17.063999,1,48.74189,155.205246,163.054443,109.556602,0.14,-0.06,0.34,-7.5,7.5
17.113001,1,48.497963,155.225571,162.990189,109.305588,-0.22,0.16,-0.01,-7.5,7.5
17.16,1,47.889843,155.032516,162.669495,109.641159,0.14,-0.36,-0.8,-7.5,7.5
17.208,1,48.641418,154.909958,162.806961,109.810265,-0.2,-0.01,-0.08,-7.5,7.5
17.257,1,49.494511,154.720062,162.960251,109.97937,0,0.03,0.06,-7.5,7.5
17.306,1,49.21389,154.321198,162.572021,109.894814,0.23,-0.35,1.11,-7.5,7.5
17.355,1,48.855492,154.609772,162.653152,110.484039,-0.34,0.1,0.04,-7.5,7.5
17.405001,1,47.684509,154.589035,162.259659,110.145828,-0.02,0.25,-0.66,-7.5,7.5
17.454,1,47.708664,154.588135,162.277054,110.568596,0.16,-0.14,0.4,-7.5,7.5
17.502001,1,47.609245,154.826996,162.415283,109.97937,-0.2,0.63,0.07,-7.5,7.5
17.549,1,48.089386,155.187698,162.850311,109.810265,-0.21,-0.36,-0.78,-7.5,7.5
17.597,1,48.129963,155.244919,162.892166,110.061279,-0.55,-0.16,-0.51,-7.5,7.5
17.643999,1,48.913822,155.208237,163.119034,110.484039,0.41,-0.51,0.5,-7.5,7.5
17.691,1,48.961658,155.072983,163.022247,110.39949,-0.15,-0.17,0.72,-7.5,7.5
17.739,1,48.291248,155.09935,162.8358,110.484039,0.12,-0.11,0.07,-7.5,7.5
17.785999,1,47.560158,155.306183,162.762299,110.061279,0.05,-0.22,-0.31,-7.5,7.5
17.833,1,47.015125,155.342255,162.624069,110.230385,-0.06,-0.31,-0.65,-7.5,7.5
17.879999,1,46.977604,155.252899,162.54982,109.97937,0.25,-0.24,-0.51,-7.5,7.5
17.929001,1,47.395576,154.950516,162.451202,109.556602,-0.66,-0.32,1.35,-7.5,7.5
17.978001,1,47.942352,154.49437,162.282684,109.474693,-0.15,-0.12,0.76,-7.5,7.5
18.027,1,47.126003,154.266891,161.844757,110.230385,-0.06,0.12,-0.15,-7.5,7.5
18.077,1,47.323853,154.182037,161.843719,109.810265,0.13,-0.03,0.34,-7.5,7.5
18.125999,1,47.130711,154.02327,161.659012,110.314934,0.12,-0.45,-0.12,-7.5,7.5
18.174999,1,47.145725,153.731491,161.448502,109.556602,-0.08,-0.13,0.01,-7.5,7.5
18.222,1,47.950897,153.699844,161.686005,109.725708,0,0.28,0.16,-7.5,7.5
18.27,1,48.010818,153.811676,161.79541,109.725708,-0.72,-0.26,1.21,-7.5,7.5
18.319,1,47.317928,154.09375,161.774353,109.556602,1.11,-0.44,0.11,-7.5,7.5
18.368,1,46.87878,154.674011,162.079865,109.556602,-0.6,0.1,-1.42,-7.5,7.5
18.417999,1,47.379566,154.529175,162.12442,109.556602,-0.07,-0.21,-0.25,-7.5,7.5
18.466999,1,48.087723,154.245071,162.129242,109.725708,0.39,-0.78,0.61,-7.5,7.5
18.516001,1,47.918449,154.011322,161.898239,109.725708,-0.25,-0.39,0.22,-7.5,7.5
18.565001,1,47.578373,153.937668,161.726181,109.810265,-0.14,-0.15,-0.25,-7.5,7.5
18.612,1,47.709362,153.779495,161.667419,109.894814,0.07,0.01,0.12,-7.5,7.5
18.66,1,47.669952,153.551636,161.48407,109.97937,0.29,-0.06,0.26,-7.5,7.5
18.709,1,47.541149,153.477692,161.377533,109.97937,-0.64,0.33,-0.03,-7.5,7.5
18.759001,1,47.107555,153.101379,160.945084,109.810265,0.2,-0.34,0.44,-7.5,7.5
18.808001,1,46.63512,152.758072,160.530899,109.894814,0.07,0.17,0.33,-7.5,7.5
18.858,1,46.851856,152.951614,160.749634,109.641159,0.21,-0.15,-0.11,-7.5,7.5
18.906,1,47.041626,152.847519,160.734268,109.810265,-0.92,-0.37,-0.6,-7.5,7.5
18.954,1,47.544239,152.916077,160.95166,109.725708,-0.46,0.25,1.02,-7.5,7.5
19.002001,1,47.60046,153.076691,161.097794,109.97937,1.19,-0.24,0.77,-7.5,7.5
19.049,1,47.181984,153.359818,161.165497,110.39949,0.23,0.04,-0.25,-7.5,7.5
19.096001,1,46.750626,153.494583,161.12619,109.810265,-0.59,0,-0.55,-7.5,7.5
19.143,1,47.016788,153.4776,161.210083,109.725708,0.41,-0.52,-0.42,-7.5,7.5
19.190001,1,47.600353,153.33667,161.287308,109.810265,-0.08,-0.26,0.27,-7.5,7.5
19.238001,1,47.449818,152.91124,160.918823,109.474693,-0.06,-0.16,0.3,-7.5,7.5
19.285,1,47.655827,152.739777,160.867905,109.556602,-0.12,-0.06,0.05,-7.5,7.5
19.332001,1,48.268635,152.643219,160.997742,109.97937,0.04,-0.41,-0.71,-7.5,7.5
19.381001,1,48.470009,152.186722,160.725571,109.97937,0.25,-0.65,1.18,-7.5,7.5
19.431,1,47.915291,152.062515,160.431229,109.97937,0.17,0.28,0.11,-7.5,7.5
19.48,1,48.01086,152.263397,160.614517,110.230385,-0.29,-0.05,0.2,-7.5,7.5
19.530001,1,47.818138,152.373856,160.629807,110.061279,-0.29,-0.2,0.25,-7.5,7.5
19.579,1,48.146049,152.693405,160.986038,110.145828,-0.18,0.1,0.15,-7.5,7.5
19.628,1,47.893772,152.66835,160.884033,110.230385,0.79,-0.47,-0.32,-7.5,7.5
19.676001,1,48.339592,152.862213,161.193008,109.556602,-1,-0.29,-0.37,-7.5,7.5
19.723,1,48.314243,152.815384,161.138092,109.641159,0.12,-0.49,0.44,-7.5,7.5
19.771999,1,48.078941,152.780685,161.042679,110.39949,0.63,-0.14,-0.01,-7.5,7.5
19.820999,1,48.09399,152.734818,161.012405,109.810265,-0.36,0.21,-0.17,-7.5,7.5
19.871,1,48.211174,152.632614,160.974258,109.725708,-0.08,-0.2,0.24,-7.5,7.5
19.92,1,47.95438,152.482391,160.76268,109.810265,-0.2,-0.33,0.59,-7.5,7.5
19.969,1,47.405079,152.69252,160.737381,109.97937,0.62,-0.14,-0.78,-7.5,7.5
20.018,1,47.673313,152.325424,160.558228,109.725708,0.31,-0.36,0.02,-7.5,7.5
20.065001,1,48.425095,152.330093,160.808548,109.474693,-0.11,-0.22,-0.1,-7.5,7.5
20.113001,1,48.969379,152.110352,160.838623,109.810265,-0.04,-0.48,0.49,-7.5,7.5
